#wavelength = 0.3494
#qmax = 15.0
#qmin = 0
#Qdamp = 0.04373
#Lorch = off
#
8.5500e+00,3.2982e+03
8.6000e+00,3.2536e+03
8.6500e+00,3.2059e+03
8.7000e+00,3.1634e+03
8.7500e+00,3.1199e+03
8.8000e+00,3.0747e+03
8.8500e+00,3.0286e+03
8.9000e+00,2.9835e+03
8.9500e+00,2.9403e+03
9.0000e+00,2.8993e+03
9.0500e+00,2.8578e+03
9.1000e+00,2.8113e+03
9.1500e+00,2.7700e+03
9.2000e+00,2.7297e+03
9.2500e+00,2.6915e+03
9.3000e+00,2.6582e+03
9.3500e+00,2.6187e+03
9.4000e+00,2.5814e+03
9.4500e+00,2.5479e+03
9.5000e+00,2.5221e+03
9.5500e+00,2.4874e+03
9.6000e+00,2.4555e+03
9.6500e+00,2.4263e+03
9.7000e+00,2.3981e+03
9.7500e+00,2.3725e+03
9.8000e+00,2.3510e+03
9.8500e+00,2.3259e+03
9.9000e+00,2.3019e+03
9.9500e+00,2.2811e+03
1.0000e+01,2.2657e+03
1.0050e+01,2.2424e+03
1.0100e+01,2.2192e+03
1.0150e+01,2.1980e+03
1.0200e+01,2.1784e+03
1.0250e+01,2.1587e+03
1.0300e+01,2.1417e+03
1.0350e+01,2.1190e+03
1.0400e+01,2.0991e+03
1.0450e+01,2.0815e+03
1.0500e+01,2.0608e+03
1.0550e+01,2.0384e+03
1.0600e+01,2.0179e+03
1.0650e+01,1.9979e+03
1.0700e+01,1.9776e+03
1.0750e+01,1.9602e+03
1.0800e+01,1.9393e+03
1.0850e+01,1.9201e+03
1.0900e+01,1.9047e+03
1.0950e+01,1.8870e+03
1.1000e+01,1.8672e+03
1.1050e+01,1.8494e+03
1.1100e+01,1.8328e+03
1.1150e+01,1.8185e+03
1.1200e+01,1.8080e+03
1.1250e+01,1.7882e+03
1.1300e+01,1.7751e+03
1.1350e+01,1.7663e+03
1.1400e+01,1.7523e+03
1.1450e+01,1.7404e+03
1.1500e+01,1.7295e+03
1.1550e+01,1.7209e+03
1.1600e+01,1.7125e+03
1.1650e+01,1.7055e+03
1.1700e+01,1.6987e+03
1.1750e+01,1.6938e+03
1.1800e+01,1.6889e+03
1.1850e+01,1.6825e+03
1.1900e+01,1.6756e+03
1.1950e+01,1.6700e+03
1.2000e+01,1.6658e+03
1.2050e+01,1.6614e+03
1.2100e+01,1.6538e+03
1.2150e+01,1.6548e+03
1.2200e+01,1.6567e+03
1.2250e+01,1.6429e+03
1.2300e+01,1.6303e+03
1.2350e+01,1.6177e+03
1.2400e+01,1.6070e+03
1.2450e+01,1.5948e+03
1.2500e+01,1.5817e+03
1.2550e+01,1.5709e+03
1.2600e+01,1.5570e+03
1.2650e+01,1.5394e+03
1.2700e+01,1.5243e+03
1.2750e+01,1.5099e+03
1.2800e+01,1.4973e+03
1.2850e+01,1.4803e+03
1.2900e+01,1.4652e+03
1.2950e+01,1.4534e+03
1.3000e+01,1.4371e+03
1.3050e+01,1.4187e+03
1.3100e+01,1.4031e+03
1.3150e+01,1.3880e+03
1.3200e+01,1.3743e+03
1.3250e+01,1.3595e+03
1.3300e+01,1.3487e+03
1.3350e+01,1.3365e+03
1.3400e+01,1.3231e+03
1.3450e+01,1.3114e+03
1.3500e+01,1.2998e+03
1.3550e+01,1.2903e+03
1.3600e+01,1.2765e+03
1.3650e+01,1.2663e+03
1.3700e+01,1.2564e+03
1.3750e+01,1.2452e+03
1.3800e+01,1.2354e+03
1.3850e+01,1.2226e+03
1.3900e+01,1.2177e+03
1.3950e+01,1.2091e+03
1.4000e+01,1.2016e+03
1.4050e+01,1.1954e+03
1.4100e+01,1.1873e+03
1.4150e+01,1.1796e+03
1.4200e+01,1.1731e+03
1.4250e+01,1.1678e+03
1.4300e+01,1.1602e+03
1.4350e+01,1.1553e+03
1.4400e+01,1.1494e+03
1.4450e+01,1.1422e+03
1.4500e+01,1.1366e+03
1.4550e+01,1.1313e+03
1.4600e+01,1.1257e+03
1.4650e+01,1.1200e+03
1.4700e+01,1.1155e+03
1.4750e+01,1.1098e+03
1.4800e+01,1.1031e+03
1.4850e+01,1.0973e+03
1.4900e+01,1.0914e+03
1.4950e+01,1.0859e+03
1.5000e+01,1.0804e+03
1.5050e+01,1.0751e+03
1.5100e+01,1.0689e+03
1.5150e+01,1.0627e+03
1.5200e+01,1.0566e+03
1.5250e+01,1.0507e+03
1.5300e+01,1.0437e+03
1.5350e+01,1.0404e+03
1.5400e+01,1.0330e+03
1.5450e+01,1.0266e+03
1.5500e+01,1.0203e+03
1.5550e+01,1.0158e+03
1.5600e+01,1.0079e+03
1.5650e+01,1.0018e+03
1.5700e+01,9.9531e+02
1.5750e+01,9.8798e+02
1.5800e+01,9.8138e+02
1.5850e+01,9.7556e+02
1.5900e+01,9.6909e+02
1.5950e+01,9.6319e+02
1.6000e+01,9.5757e+02
1.6050e+01,9.5101e+02
1.6100e+01,9.4426e+02
1.6150e+01,9.3920e+02
1.6200e+01,9.3218e+02
1.6250e+01,9.2555e+02
1.6300e+01,9.1915e+02
1.6350e+01,9.1208e+02
1.6400e+01,9.0427e+02
1.6450e+01,8.9754e+02
1.6500e+01,8.8925e+02
1.6550e+01,8.8152e+02
1.6600e+01,8.7354e+02
1.6650e+01,8.6457e+02
1.6700e+01,8.5596e+02
1.6750e+01,8.4715e+02
1.6800e+01,8.3816e+02
1.6850e+01,8.2917e+02
1.6900e+01,8.1940e+02
1.6950e+01,8.0914e+02
1.7000e+01,7.9897e+02
