#wavelength = 0.3494
#qmax = 15.0
#qmin = 0
#Qdamp = 0.04373
#Lorch = off
#Q, intensity(inelacstic), <f^2>, <f>^2
#
4.4000e+00,4.5655e-01,4.0028e-01,2.5256e-01
4.4500e+00,4.5823e-01,3.9488e-01,2.4837e-01
4.5000e+00,4.6195e-01,3.8958e-01,2.4426e-01
4.5500e+00,4.6295e-01,3.8437e-01,2.4023e-01
4.6000e+00,4.6223e-01,3.7925e-01,2.3629e-01
4.6500e+00,4.6214e-01,3.7421e-01,2.3243e-01
4.7000e+00,4.6198e-01,3.6925e-01,2.2864e-01
4.7500e+00,4.6188e-01,3.6437e-01,2.2493e-01
4.8000e+00,4.6202e-01,3.5958e-01,2.2130e-01
4.8500e+00,4.5994e-01,3.5486e-01,2.1774e-01
4.9000e+00,4.5442e-01,3.5021e-01,2.1425e-01
4.9500e+00,4.4877e-01,3.4563e-01,2.1083e-01
5.0000e+00,4.4239e-01,3.4113e-01,2.0748e-01
5.0500e+00,4.3415e-01,3.3669e-01,2.0419e-01
5.1000e+00,4.2446e-01,3.3232e-01,2.0097e-01
5.1500e+00,4.1404e-01,3.2802e-01,1.9781e-01
5.2000e+00,4.0133e-01,3.2378e-01,1.9471e-01
5.2500e+00,3.8622e-01,3.1960e-01,1.9168e-01
5.3000e+00,3.6923e-01,3.1548e-01,1.8870e-01
5.3500e+00,3.5187e-01,3.1142e-01,1.8578e-01
5.4000e+00,3.3463e-01,3.0742e-01,1.8292e-01
5.4500e+00,3.1866e-01,3.0348e-01,1.8011e-01
5.5000e+00,3.0376e-01,2.9959e-01,1.7736e-01
5.5500e+00,2.9126e-01,2.9576e-01,1.7466e-01
5.6000e+00,2.8112e-01,2.9198e-01,1.7201e-01
5.6500e+00,2.7272e-01,2.8825e-01,1.6941e-01
5.7000e+00,2.6556e-01,2.8457e-01,1.6686e-01
5.7500e+00,2.6040e-01,2.8095e-01,1.6436e-01
5.8000e+00,2.5636e-01,2.7737e-01,1.6191e-01
5.8500e+00,2.5374e-01,2.7385e-01,1.5950e-01
5.9000e+00,2.5181e-01,2.7037e-01,1.5714e-01
5.9500e+00,2.5043e-01,2.6694e-01,1.5482e-01
6.0000e+00,2.4897e-01,2.6356e-01,1.5255e-01
6.0500e+00,2.4799e-01,2.6022e-01,1.5031e-01
6.1000e+00,2.4728e-01,2.5693e-01,1.4812e-01
6.1500e+00,2.4678e-01,2.5368e-01,1.4597e-01
6.2000e+00,2.4598e-01,2.5047e-01,1.4386e-01
6.2500e+00,2.4516e-01,2.4731e-01,1.4179e-01
6.3000e+00,2.4410e-01,2.4419e-01,1.3976e-01
6.3500e+00,2.4296e-01,2.4112e-01,1.3776e-01
6.4000e+00,2.4171e-01,2.3808e-01,1.3580e-01
6.4500e+00,2.4043e-01,2.3509e-01,1.3388e-01
6.5000e+00,2.3829e-01,2.3213e-01,1.3199e-01
6.5500e+00,2.3631e-01,2.2922e-01,1.3013e-01
6.6000e+00,2.3396e-01,2.2634e-01,1.2831e-01
6.6500e+00,2.3152e-01,2.2351e-01,1.2652e-01
6.7000e+00,2.2888e-01,2.2071e-01,1.2476e-01
6.7500e+00,2.2559e-01,2.1795e-01,1.2304e-01
6.8000e+00,2.2190e-01,2.1523e-01,1.2134e-01
6.8500e+00,2.1830e-01,2.1255e-01,1.1968e-01
6.9000e+00,2.1431e-01,2.0990e-01,1.1805e-01
6.9500e+00,2.0995e-01,2.0729e-01,1.1644e-01
7.0000e+00,2.0574e-01,2.0471e-01,1.1486e-01
7.0500e+00,2.0157e-01,2.0217e-01,1.1331e-01
7.1000e+00,1.9741e-01,1.9967e-01,1.1179e-01
7.1500e+00,1.9346e-01,1.9720e-01,1.1030e-01
7.2000e+00,1.8994e-01,1.9476e-01,1.0883e-01
7.2500e+00,1.8688e-01,1.9236e-01,1.0738e-01
7.3000e+00,1.8427e-01,1.8999e-01,1.0596e-01
7.3500e+00,1.8210e-01,1.8765e-01,1.0457e-01
7.4000e+00,1.8022e-01,1.8535e-01,1.0320e-01
7.4500e+00,1.7878e-01,1.8308e-01,1.0185e-01
7.5000e+00,1.7782e-01,1.8084e-01,1.0053e-01
7.5500e+00,1.7687e-01,1.7863e-01,9.9232e-02
7.6000e+00,1.7617e-01,1.7645e-01,9.7954e-02
7.6500e+00,1.7564e-01,1.7431e-01,9.6698e-02
7.7000e+00,1.7515e-01,1.7219e-01,9.5464e-02
7.7500e+00,1.7479e-01,1.7011e-01,9.4250e-02
7.8000e+00,1.7418e-01,1.6805e-01,9.3057e-02
7.8500e+00,1.7334e-01,1.6602e-01,9.1885e-02
7.9000e+00,1.7237e-01,1.6403e-01,9.0732e-02
7.9500e+00,1.7123e-01,1.6206e-01,8.9599e-02
8.0000e+00,1.6977e-01,1.6012e-01,8.8485e-02
8.0500e+00,1.6807e-01,1.5821e-01,8.7389e-02
8.1000e+00,1.6632e-01,1.5632e-01,8.6312e-02
8.1500e+00,1.6452e-01,1.5447e-01,8.5253e-02
8.2000e+00,1.6239e-01,1.5264e-01,8.4212e-02
8.2500e+00,1.6038e-01,1.5083e-01,8.3188e-02
8.3000e+00,1.5866e-01,1.4906e-01,8.2181e-02
8.3500e+00,1.5694e-01,1.4731e-01,8.1190e-02
8.4000e+00,1.5486e-01,1.4558e-01,8.0216e-02
8.4500e+00,1.5291e-01,1.4388e-01,7.9259e-02
8.5000e+00,1.5116e-01,1.4221e-01,7.8317e-02
8.5500e+00,1.4915e-01,1.4056e-01,7.7390e-02
8.6000e+00,1.4707e-01,1.3893e-01,7.6479e-02
8.6500e+00,1.4488e-01,1.3733e-01,7.5582e-02
8.7000e+00,1.4304e-01,1.3575e-01,7.4700e-02
8.7500e+00,1.4105e-01,1.3420e-01,7.3833e-02
8.8000e+00,1.3895e-01,1.3267e-01,7.2980e-02
8.8500e+00,1.3688e-01,1.3116e-01,7.2140e-02
8.9000e+00,1.3476e-01,1.2967e-01,7.1314e-02
8.9500e+00,1.3260e-01,1.2821e-01,7.0502e-02
9.0000e+00,1.3039e-01,1.2677e-01,6.9702e-02
9.0500e+00,1.2810e-01,1.2535e-01,6.8916e-02
9.1000e+00,1.2588e-01,1.2395e-01,6.8142e-02
9.1500e+00,1.2363e-01,1.2257e-01,6.7380e-02
9.2000e+00,1.2136e-01,1.2121e-01,6.6631e-02
9.2500e+00,1.1916e-01,1.1987e-01,6.5893e-02
9.3000e+00,1.1696e-01,1.1856e-01,6.5167e-02
9.3500e+00,1.1507e-01,1.1726e-01,6.4453e-02
9.4000e+00,1.1321e-01,1.1598e-01,6.3750e-02
9.4500e+00,1.1137e-01,1.1472e-01,6.3058e-02
9.5000e+00,1.0960e-01,1.1348e-01,6.2377e-02
9.5500e+00,1.0806e-01,1.1226e-01,6.1707e-02
9.6000e+00,1.0651e-01,1.1106e-01,6.1047e-02
9.6500e+00,1.0514e-01,1.0988e-01,6.0397e-02
9.7000e+00,1.0380e-01,1.0871e-01,5.9758e-02
9.7500e+00,1.0259e-01,1.0756e-01,5.9128e-02
9.8000e+00,1.0144e-01,1.0643e-01,5.8508e-02
9.8500e+00,1.0038e-01,1.0531e-01,5.7898e-02
9.9000e+00,9.9404e-02,1.0421e-01,5.7297e-02
9.9500e+00,9.8412e-02,1.0313e-01,5.6706e-02
1.0000e+01,9.7373e-02,1.0207e-01,5.6123e-02
1.0050e+01,9.6549e-02,1.0102e-01,5.5549e-02
1.0100e+01,9.5703e-02,9.9981e-02,5.4984e-02
1.0150e+01,9.4816e-02,9.8963e-02,5.4428e-02
1.0200e+01,9.3992e-02,9.7959e-02,5.3880e-02
1.0250e+01,9.3099e-02,9.6970e-02,5.3340e-02
1.0300e+01,9.2229e-02,9.5996e-02,5.2809e-02
1.0350e+01,9.1374e-02,9.5037e-02,5.2285e-02
1.0400e+01,9.0496e-02,9.4091e-02,5.1769e-02
1.0450e+01,8.9546e-02,9.3160e-02,5.1261e-02
1.0500e+01,8.8653e-02,9.2242e-02,5.0760e-02
1.0550e+01,8.7749e-02,9.1338e-02,5.0267e-02
1.0600e+01,8.6824e-02,9.0447e-02,4.9781e-02
1.0650e+01,8.5918e-02,8.9569e-02,4.9302e-02
1.0700e+01,8.4960e-02,8.8704e-02,4.8831e-02
1.0750e+01,8.4034e-02,8.7852e-02,4.8366e-02
1.0800e+01,8.3178e-02,8.7012e-02,4.7908e-02
1.0850e+01,8.2278e-02,8.6184e-02,4.7456e-02
1.0900e+01,8.1390e-02,8.5368e-02,4.7011e-02
1.0950e+01,8.0540e-02,8.4564e-02,4.6572e-02
1.1000e+01,7.9756e-02,8.3772e-02,4.6140e-02
1.1050e+01,7.8980e-02,8.2990e-02,4.5714e-02
1.1100e+01,7.8202e-02,8.2220e-02,4.5294e-02
1.1150e+01,7.7493e-02,8.1461e-02,4.4880e-02
1.1200e+01,7.6726e-02,8.0713e-02,4.4471e-02
1.1250e+01,7.6171e-02,7.9975e-02,4.4069e-02
1.1300e+01,7.5647e-02,7.9248e-02,4.3672e-02
1.1350e+01,7.5118e-02,7.8531e-02,4.3280e-02
1.1400e+01,7.4728e-02,7.7823e-02,4.2894e-02
1.1450e+01,7.4422e-02,7.7126e-02,4.2514e-02
1.1500e+01,7.4131e-02,7.6439e-02,4.2138e-02
1.1550e+01,7.3947e-02,7.5760e-02,4.1768e-02
1.1600e+01,7.3773e-02,7.5092e-02,4.1403e-02
1.1650e+01,7.3680e-02,7.4432e-02,4.1043e-02
1.1700e+01,7.3584e-02,7.3781e-02,4.0687e-02
1.1750e+01,7.3571e-02,7.3139e-02,4.0337e-02
1.1800e+01,7.3534e-02,7.2506e-02,3.9991e-02
1.1850e+01,7.3577e-02,7.1881e-02,3.9650e-02
1.1900e+01,7.3619e-02,7.1265e-02,3.9313e-02
1.1950e+01,7.3644e-02,7.0657e-02,3.8981e-02
1.2000e+01,7.3641e-02,7.0057e-02,3.8653e-02
1.2050e+01,7.3659e-02,6.9465e-02,3.8330e-02
1.2100e+01,7.3637e-02,6.8880e-02,3.8010e-02
1.2150e+01,7.3848e-02,6.8303e-02,3.7695e-02
1.2200e+01,7.4139e-02,6.7734e-02,3.7384e-02
1.2250e+01,7.3713e-02,6.7172e-02,3.7077e-02
1.2300e+01,7.3258e-02,6.6617e-02,3.6774e-02
1.2350e+01,7.2734e-02,6.6069e-02,3.6475e-02
1.2400e+01,7.2237e-02,6.5528e-02,3.6180e-02
1.2450e+01,7.1711e-02,6.4994e-02,3.5888e-02
1.2500e+01,7.1118e-02,6.4467e-02,3.5600e-02
1.2550e+01,7.0399e-02,6.3946e-02,3.5316e-02
1.2600e+01,6.9665e-02,6.3432e-02,3.5035e-02
1.2650e+01,6.8868e-02,6.2924e-02,3.4757e-02
1.2700e+01,6.8058e-02,6.2422e-02,3.4483e-02
1.2750e+01,6.7215e-02,6.1926e-02,3.4213e-02
1.2800e+01,6.6309e-02,6.1436e-02,3.3946e-02
1.2850e+01,6.5387e-02,6.0953e-02,3.3682e-02
1.2900e+01,6.4436e-02,6.0474e-02,3.3421e-02
1.2950e+01,6.3508e-02,6.0002e-02,3.3163e-02
1.3000e+01,6.2632e-02,5.9535e-02,3.2909e-02
1.3050e+01,6.1611e-02,5.9074e-02,3.2657e-02
1.3100e+01,6.0665e-02,5.8617e-02,3.2409e-02
1.3150e+01,5.9725e-02,5.8167e-02,3.2163e-02
1.3200e+01,5.8855e-02,5.7721e-02,3.1921e-02
1.3250e+01,5.8027e-02,5.7280e-02,3.1681e-02
1.3300e+01,5.7277e-02,5.6845e-02,3.1444e-02
1.3350e+01,5.6549e-02,5.6414e-02,3.1210e-02
1.3400e+01,5.5828e-02,5.5988e-02,3.0978e-02
1.3450e+01,5.5153e-02,5.5566e-02,3.0749e-02
1.3500e+01,5.4482e-02,5.5150e-02,3.0523e-02
1.3550e+01,5.3781e-02,5.4738e-02,3.0299e-02
1.3600e+01,5.3193e-02,5.4330e-02,3.0078e-02
1.3650e+01,5.2577e-02,5.3927e-02,2.9859e-02
1.3700e+01,5.2015e-02,5.3527e-02,2.9643e-02
1.3750e+01,5.1519e-02,5.3133e-02,2.9429e-02
1.3800e+01,5.1030e-02,5.2742e-02,2.9217e-02
1.3850e+01,5.0334e-02,5.2355e-02,2.9008e-02
1.3900e+01,5.0126e-02,5.1973e-02,2.8801e-02
1.3950e+01,4.9785e-02,5.1594e-02,2.8597e-02
1.4000e+01,4.9444e-02,5.1220e-02,2.8394e-02
1.4050e+01,4.9111e-02,5.0849e-02,2.8194e-02
1.4100e+01,4.8809e-02,5.0481e-02,2.7996e-02
1.4150e+01,4.8528e-02,5.0118e-02,2.7800e-02
1.4200e+01,4.8263e-02,4.9758e-02,2.7606e-02
1.4250e+01,4.7977e-02,4.9401e-02,2.7414e-02
1.4300e+01,4.7756e-02,4.9048e-02,2.7224e-02
1.4350e+01,4.7474e-02,4.8699e-02,2.7036e-02
1.4400e+01,4.7261e-02,4.8353e-02,2.6850e-02
1.4450e+01,4.7021e-02,4.8010e-02,2.6666e-02
1.4500e+01,4.6801e-02,4.7670e-02,2.6484e-02
1.4550e+01,4.6563e-02,4.7334e-02,2.6304e-02
1.4600e+01,4.6313e-02,4.7001e-02,2.6125e-02
1.4650e+01,4.6051e-02,4.6671e-02,2.5949e-02
1.4700e+01,4.5679e-02,4.6344e-02,2.5774e-02
1.4750e+01,4.5510e-02,4.6019e-02,2.5601e-02
1.4800e+01,4.5279e-02,4.5698e-02,2.5429e-02
1.4850e+01,4.5007e-02,4.5380e-02,2.5260e-02
1.4900e+01,4.4682e-02,4.5065e-02,2.5092e-02
1.4950e+01,4.4518e-02,4.4752e-02,2.4925e-02
1.5000e+01,4.4296e-02,4.4442e-02,2.4760e-02
1.5050e+01,4.4033e-02,4.4135e-02,2.4597e-02
1.5100e+01,4.3794e-02,4.3831e-02,2.4436e-02
1.5150e+01,4.3518e-02,4.3529e-02,2.4276e-02
1.5200e+01,4.3222e-02,4.3230e-02,2.4117e-02
1.5250e+01,4.2941e-02,4.2934e-02,2.3960e-02
1.5300e+01,4.2550e-02,4.2640e-02,2.3804e-02
1.5350e+01,4.2284e-02,4.2348e-02,2.3650e-02
1.5400e+01,4.1939e-02,4.2059e-02,2.3498e-02
1.5450e+01,4.1661e-02,4.1772e-02,2.3346e-02
1.5500e+01,4.1341e-02,4.1488e-02,2.3197e-02
1.5550e+01,4.0954e-02,4.1206e-02,2.3048e-02
1.5600e+01,4.0634e-02,4.0927e-02,2.2901e-02
1.5650e+01,4.0228e-02,4.0649e-02,2.2755e-02
1.5700e+01,3.9855e-02,4.0374e-02,2.2611e-02
1.5750e+01,3.9538e-02,4.0101e-02,2.2467e-02
1.5800e+01,3.9180e-02,3.9831e-02,2.2326e-02
1.5850e+01,3.8844e-02,3.9562e-02,2.2185e-02
1.5900e+01,3.8520e-02,3.9296e-02,2.2046e-02
1.5950e+01,3.8170e-02,3.9031e-02,2.1907e-02
1.6000e+01,3.7805e-02,3.8769e-02,2.1770e-02
1.6050e+01,3.7470e-02,3.8509e-02,2.1635e-02
1.6100e+01,3.7085e-02,3.8251e-02,2.1500e-02
1.6150e+01,3.6701e-02,3.7995e-02,2.1367e-02
1.6200e+01,3.6332e-02,3.7741e-02,2.1234e-02
1.6250e+01,3.5935e-02,3.7488e-02,2.1103e-02
1.6300e+01,3.5492e-02,3.7238e-02,2.0973e-02
1.6350e+01,3.5088e-02,3.6990e-02,2.0844e-02
1.6400e+01,3.4676e-02,3.6743e-02,2.0716e-02
1.6450e+01,3.4167e-02,3.6498e-02,2.0590e-02
1.6500e+01,3.3682e-02,3.6256e-02,2.0464e-02
1.6550e+01,3.3175e-02,3.6015e-02,2.0339e-02
1.6600e+01,3.2635e-02,3.5775e-02,2.0215e-02
1.6650e+01,3.2144e-02,3.5538e-02,2.0093e-02
1.6700e+01,3.1577e-02,3.5302e-02,1.9971e-02
1.6750e+01,3.0997e-02,3.5068e-02,1.9850e-02
1.6800e+01,3.0426e-02,3.4836e-02,1.9731e-02
1.6850e+01,2.9783e-02,3.4605e-02,1.9612e-02
1.6900e+01,2.9043e-02,3.4376e-02,1.9494e-02
1.6950e+01,2.8374e-02,3.4149e-02,1.9377e-02
1.7000e+01,2.7649e-02,3.3923e-02,1.9262e-02
