#wavelength = 0.3494
#qmax = 15.0
#qmin = 0
#Qdamp = 0.04373
#Lorch = off
#
5.0000e-02,-1.4708e+02
1.0000e-01,-2.9415e+02
1.5000e-01,-4.4123e+02
2.0000e-01,-5.8830e+02
2.5000e-01,-7.3538e+02
3.0000e-01,-8.8245e+02
3.5000e-01,-1.0295e+03
4.0000e-01,-1.1766e+03
4.5000e-01,-1.3237e+03
5.0000e-01,-1.4708e+03
5.5000e-01,-1.6178e+03
6.0000e-01,-1.7021e+03
6.5000e-01,-1.6163e+03
7.0000e-01,-1.5281e+03
7.5000e-01,-1.3576e+03
8.0000e-01,-1.1081e+03
8.5000e-01,-7.7234e+02
9.0000e-01,-4.2570e+02
9.5000e-01,-2.6306e+02
1.0000e+00,4.0017e+00
1.0500e+00,3.3002e+02
1.1000e+00,7.2011e+02
1.1500e+00,1.2472e+03
1.2000e+00,1.9155e+03
1.2500e+00,2.7561e+03
1.3000e+00,3.7449e+03
1.3500e+00,4.9032e+03
1.4000e+00,6.2588e+03
1.4500e+00,7.8008e+03
1.5000e+00,9.4418e+03
1.5500e+00,1.1016e+04
1.6000e+00,1.2424e+04
1.6500e+00,1.3654e+04
1.7000e+00,1.4660e+04
1.7500e+00,1.5427e+04
1.8000e+00,1.5889e+04
1.8500e+00,1.6125e+04
1.9000e+00,1.6098e+04
1.9500e+00,1.5957e+04
2.0000e+00,1.5758e+04
2.0500e+00,1.4769e+04
2.1000e+00,1.3700e+04
2.1500e+00,1.2502e+04
2.2000e+00,1.1422e+04
2.2500e+00,1.0268e+04
2.3000e+00,9.2948e+03
2.3500e+00,8.5043e+03
2.4000e+00,7.8471e+03
2.4500e+00,7.3171e+03
2.5000e+00,6.9019e+03
2.5500e+00,6.5467e+03
2.6000e+00,6.3008e+03
2.6500e+00,6.1370e+03
2.7000e+00,6.0130e+03
2.7500e+00,5.9357e+03
2.8000e+00,5.8738e+03
2.8500e+00,5.8180e+03
2.9000e+00,5.7619e+03
2.9500e+00,5.7210e+03
3.0000e+00,5.6945e+03
3.0500e+00,5.6866e+03
3.1000e+00,5.6978e+03
3.1500e+00,5.7323e+03
3.2000e+00,5.7875e+03
3.2500e+00,5.8564e+03
3.3000e+00,5.9530e+03
3.3500e+00,6.0553e+03
3.4000e+00,6.1102e+03
3.4500e+00,6.1683e+03
3.5000e+00,6.2678e+03
3.5500e+00,6.3265e+03
3.6000e+00,6.3183e+03
3.6500e+00,6.3464e+03
3.7000e+00,6.3504e+03
3.7500e+00,6.3206e+03
3.8000e+00,6.2763e+03
3.8500e+00,6.2422e+03
3.9000e+00,6.1845e+03
3.9500e+00,6.1290e+03
4.0000e+00,6.0866e+03
4.0500e+00,6.0514e+03
4.1000e+00,6.0090e+03
4.1500e+00,5.9447e+03
4.2000e+00,5.9040e+03
4.2500e+00,5.8831e+03
4.3000e+00,5.8785e+03
