#wavelength = 0.35439
#qmax = 15.0
#qmin = 0.0
#Qdamp = 0.04373
#Lorch = off
#
5.0000e-02,8.3219e+02
1.0000e-01,1.6644e+03
1.5000e-01,2.4966e+03
2.0000e-01,3.3288e+03
2.5000e-01,4.1610e+03
3.0000e-01,4.9932e+03
3.5000e-01,5.8253e+03
4.0000e-01,6.6575e+03
4.5000e-01,7.4897e+03
5.0000e-01,8.3219e+03
5.5000e-01,7.4603e+03
6.0000e-01,6.9459e+03
6.5000e-01,6.6155e+03
7.0000e-01,6.3313e+03
7.5000e-01,6.1616e+03
8.0000e-01,6.1082e+03
8.5000e-01,6.0989e+03
9.0000e-01,6.1254e+03
9.5000e-01,6.2315e+03
1.0000e+00,6.4119e+03
1.0500e+00,6.6666e+03
1.1000e+00,6.9665e+03
1.1500e+00,7.3385e+03
1.2000e+00,7.7972e+03
1.2500e+00,8.4775e+03
1.3000e+00,9.3946e+03
1.3500e+00,1.0589e+04
1.4000e+00,1.1990e+04
1.4500e+00,1.3582e+04
1.5000e+00,1.5292e+04
1.5500e+00,1.6987e+04
1.6000e+00,1.8584e+04
1.6500e+00,2.0012e+04
1.7000e+00,2.1278e+04
1.7500e+00,2.2393e+04
1.8000e+00,2.3251e+04
1.8500e+00,2.3790e+04
1.9000e+00,2.3762e+04
1.9500e+00,2.3113e+04
2.0000e+00,2.1877e+04
2.0500e+00,2.0238e+04
2.1000e+00,1.8449e+04
2.1500e+00,1.6689e+04
2.2000e+00,1.5133e+04
2.2500e+00,1.3814e+04
2.3000e+00,1.2771e+04
2.3500e+00,1.1985e+04
2.4000e+00,1.1454e+04
2.4500e+00,1.1125e+04
2.5000e+00,1.0941e+04
2.5500e+00,1.0870e+04
2.6000e+00,1.0837e+04
2.6500e+00,1.0774e+04
2.7000e+00,1.0612e+04
2.7500e+00,1.0333e+04
2.8000e+00,9.9861e+03
2.8500e+00,9.6413e+03
2.9000e+00,9.3384e+03
2.9500e+00,9.0986e+03
3.0000e+00,8.9122e+03
3.0500e+00,8.7828e+03
3.1000e+00,8.7098e+03
3.1500e+00,8.6882e+03
3.2000e+00,8.7071e+03
3.2500e+00,8.7550e+03
3.3000e+00,8.8290e+03
3.3500e+00,8.9146e+03
3.4000e+00,9.0090e+03
3.4500e+00,9.0959e+03
3.5000e+00,9.1698e+03
3.5500e+00,9.2181e+03
3.6000e+00,9.2496e+03
3.6500e+00,9.2524e+03
3.7000e+00,9.2277e+03
3.7500e+00,9.1722e+03
3.8000e+00,9.0955e+03
3.8500e+00,8.9940e+03
3.9000e+00,8.8787e+03
3.9500e+00,8.7500e+03
4.0000e+00,8.6161e+03
4.0500e+00,8.4865e+03
4.1000e+00,8.3812e+03
4.1500e+00,8.2727e+03
4.2000e+00,8.1736e+03
4.2500e+00,8.0745e+03
4.3000e+00,7.9976e+03
4.3500e+00,7.9418e+03
4.4000e+00,7.9002e+03
4.4500e+00,7.8711e+03
4.5000e+00,7.8499e+03
4.5500e+00,7.8492e+03
4.6000e+00,7.8584e+03
4.6500e+00,7.8764e+03
4.7000e+00,7.8944e+03
4.7500e+00,7.9078e+03
4.8000e+00,7.9015e+03
4.8500e+00,7.8727e+03
4.9000e+00,7.8203e+03
4.9500e+00,7.7411e+03
5.0000e+00,7.6306e+03
5.0500e+00,7.4980e+03
5.1000e+00,7.3433e+03
5.1500e+00,7.1725e+03
5.2000e+00,6.9813e+03
5.2500e+00,6.7732e+03
5.3000e+00,6.5312e+03
5.3500e+00,6.3210e+03
5.4000e+00,6.0941e+03
5.4500e+00,5.8824e+03
5.5000e+00,5.6902e+03
5.5500e+00,5.5218e+03
5.6000e+00,5.3760e+03
5.6500e+00,5.2519e+03
5.7000e+00,5.1458e+03
5.7500e+00,5.0560e+03
5.8000e+00,4.9801e+03
5.8500e+00,4.9164e+03
5.9000e+00,4.8612e+03
5.9500e+00,4.8153e+03
6.0000e+00,4.7744e+03
6.0500e+00,4.7402e+03
6.1000e+00,4.7087e+03
6.1500e+00,4.6790e+03
6.2000e+00,4.6501e+03
6.2500e+00,4.6228e+03
6.3000e+00,4.5938e+03
6.3500e+00,4.5638e+03
6.4000e+00,4.5311e+03
6.4500e+00,4.4956e+03
6.5000e+00,4.4540e+03
6.5500e+00,4.4102e+03
6.6000e+00,4.3622e+03
6.6500e+00,4.3101e+03
6.7000e+00,4.2513e+03
6.7500e+00,4.1882e+03
6.8000e+00,4.1209e+03
6.8500e+00,4.0504e+03
6.9000e+00,3.9781e+03
6.9500e+00,3.9055e+03
7.0000e+00,3.8351e+03
7.0500e+00,3.7676e+03
7.1000e+00,3.7061e+03
7.1500e+00,3.6494e+03
7.2000e+00,3.5975e+03
7.2500e+00,3.5508e+03
7.3000e+00,3.5124e+03
7.3500e+00,3.4788e+03
7.4000e+00,3.4515e+03
7.4500e+00,3.4280e+03
7.5000e+00,3.4088e+03
7.5500e+00,3.3927e+03
7.6000e+00,3.3794e+03
7.6500e+00,3.3681e+03
7.7000e+00,3.3576e+03
7.7500e+00,3.3475e+03
7.8000e+00,3.3361e+03
7.8500e+00,3.3232e+03
7.9000e+00,3.3092e+03
7.9500e+00,3.2930e+03
8.0000e+00,3.2750e+03
8.0500e+00,3.2542e+03
8.1000e+00,3.2321e+03
8.1500e+00,3.2070e+03
8.2000e+00,3.1816e+03
8.2500e+00,3.1545e+03
8.3000e+00,3.1252e+03
8.3500e+00,3.0940e+03
8.4000e+00,3.0612e+03
8.4500e+00,3.0274e+03
8.5000e+00,2.9917e+03
8.5500e+00,2.9562e+03
8.6000e+00,2.9193e+03
8.6500e+00,2.8810e+03
8.7000e+00,2.8423e+03
8.7500e+00,2.8022e+03
8.8000e+00,2.7574e+03
8.8500e+00,2.7225e+03
8.9000e+00,2.6817e+03
8.9500e+00,2.6419e+03
9.0000e+00,2.6011e+03
9.0500e+00,2.5637e+03
9.1000e+00,2.5263e+03
9.1500e+00,2.4893e+03
9.2000e+00,2.4535e+03
9.2500e+00,2.4187e+03
9.3000e+00,2.3850e+03
9.3500e+00,2.3531e+03
9.4000e+00,2.3218e+03
9.4500e+00,2.2923e+03
9.5000e+00,2.2639e+03
9.5500e+00,2.2363e+03
9.6000e+00,2.2109e+03
9.6500e+00,2.1861e+03
9.7000e+00,2.1622e+03
9.7500e+00,2.1396e+03
9.8000e+00,2.1175e+03
9.8500e+00,2.0964e+03
9.9000e+00,2.0762e+03
9.9500e+00,2.0573e+03
1.0000e+01,2.0386e+03
1.0050e+01,2.0205e+03
